graph,mode,frac,mask,syn_lost
malecns_ge5,B,0.3,3,0.5167208131730611
malecns_ge5,B,0.4,3,0.6463477155320764
malecns_ge5,B,0.5,3,0.7542698442825311
malecns_ge5,B,0.7,3,0.9124168822179392
malecns_ge5,B,0.85,3,0.9783894407442038
malecns_ge5,B,0.95,3,0.9974940475507884
malecns_ge5,B,0.0,4,0.0
malecns_ge5,B,0.01,4,0.020313356669829544
malecns_ge5,B,0.02,4,0.03963974722781734
malecns_ge5,B,0.05,4,0.09713240106593053
malecns_ge5,B,0.1,4,0.19184851713975165
malecns_ge5,B,0.15,4,0.2787662502345468
malecns_ge5,B,0.2,4,0.3613682326743689
malecns_ge5,B,0.3,4,0.5133695058943091
malecns_ge5,B,0.4,4,0.6433308725489433
malecns_ge5,B,0.5,4,0.754716621358746
malecns_ge5,B,0.7,4,0.9118747874981009
malecns_ge5,B,0.85,4,0.9779223586584389
malecns_ge5,B,0.95,4,0.9974450012571386
malecns_ge5,B,0.0,5,0.0
malecns_ge5,B,0.01,5,0.02087500972762635
malecns_ge5,B,0.02,5,0.041150988240468506
malecns_ge5,B,0.05,5,0.09738703836736311
malecns_ge5,B,0.1,5,0.1870887420635357
malecns_ge5,B,0.15,5,0.2777331019275483
malecns_ge5,B,0.2,5,0.3578687612342731
malecns_ge5,B,0.3,5,0.5076933864655923
malecns_ge5,B,0.4,5,0.6359875691884563
malecns_ge5,B,0.5,5,0.7460592428631931
malecns_ge5,B,0.7,5,0.907249602762355
malecns_ge5,B,0.85,5,0.9773645281134169
malecns_ge5,B,0.95,5,0.997327406053641
malecns_ge5,B,0.0,6,0.0
malecns_ge5,B,0.01,6,0.020931366716262376
malecns_ge5,B,0.02,6,0.04064694033874439
malecns_ge5,B,0.05,6,0.09891723592295869
malecns_ge5,B,0.1,6,0.19077208416914582
malecns_ge5,B,0.15,6,0.2784680608050562
malecns_ge5,B,0.2,6,0.36169924222083266
malecns_ge5,B,0.3,6,0.5112263578281401
malecns_ge5,B,0.4,6,0.638724466046508
malecns_ge5,B,0.5,6,0.7515717966359459
malecns_ge5,B,0.7,6,0.909499647453993
malecns_ge5,B,0.85,6,0.9772149931967631
malecns_ge5,B,0.95,6,0.9974989733544225
malecns_ge5,B,0.0,7,0.0
malecns_ge5,B,0.01,7,0.020208254285050752
malecns_ge5,B,0.02,7,0.03909289386962675
malecns_ge5,B,0.05,7,0.09791124640205985
malecns_ge5,B,0.1,7,0.19197400254454533
malecns_ge5,B,0.15,7,0.2767318821893539
malecns_ge5,B,0.2,7,0.3601870316495477
malecns_ge5,B,0.3,7,0.5101536693598442
malecns_ge5,B,0.4,7,0.6368718289512236
malecns_ge5,B,0.5,7,0.7474275241269372
malecns_ge5,B,0.7,7,0.9100011878764918
malecns_ge5,B,0.85,7,0.9775086914523521
malecns_ge5,B,0.95,7,0.997415078671715
malecns_ge5,B,0.0,8,0.0
malecns_ge5,B,0.01,8,0.02073057892424037
malecns_ge5,B,0.02,8,0.038539521065449986
malecns_ge5,B,0.05,8,0.0959004040841777
malecns_ge5,B,0.1,8,0.18932993813959595
malecns_ge5,B,0.15,8,0.2742667960793411
malecns_ge5,B,0.2,8,0.35658857607398314
malecns_ge5,B,0.3,8,0.5098592690100721
malecns_ge5,B,0.4,8,0.6399061685671743
malecns_ge5,B,0.5,8,0.747505824344884
malecns_ge5,B,0.7,8,0.9096985964279164
malecns_ge5,B,0.85,8,0.9778304623309141
malecns_ge5,B,0.95,8,0.9973831501029109
malecns_ge5,B,0.0,9,0.0
malecns_ge5,B,0.01,9,0.019515476780291027
malecns_ge5,B,0.02,9,0.03848944949140576
malecns_ge5,B,0.05,9,0.09971444715137043
malecns_ge5,B,0.1,9,0.19152008193862602
malecns_ge5,B,0.15,9,0.2834325799182943
malecns_ge5,B,0.2,9,0.3645407956895786
malecns_ge5,B,0.3,9,0.5138214428055523
malecns_ge5,B,0.4,9,0.6420664900799496
malecns_ge5,B,0.5,9,0.7501140262247333
malecns_ge5,B,0.7,9,0.9102605949606287
malecns_ge5,B,0.85,9,0.9771977083066357
malecns_ge5,B,0.95,9,0.9974666658776465
malecns_ge5,B,0.0,10,0.0
malecns_ge5,B,0.01,10,0.021190138572328925
malecns_ge5,B,0.02,10,0.04114618502470775
malecns_ge5,B,0.05,10,0.10095561593491235
malecns_ge5,B,0.1,10,0.1929081109943146
malecns_ge5,B,0.15,10,0.2777680171827187
malecns_ge5,B,0.2,10,0.36063538007941043
malecns_ge5,B,0.3,10,0.5123363352986064
malecns_ge5,B,0.4,10,0.6379591945312525
malecns_ge5,B,0.5,10,0.7459497273149776
malecns_ge5,B,0.7,10,0.9085350369124903
malecns_ge5,B,0.85,10,0.9771443491487181
malecns_ge5,B,0.95,10,0.9973898144254745
malecns_ge5,B,0.0,11,0.0
malecns_ge5,B,0.01,11,0.019106100149767834
malecns_ge5,B,0.02,11,0.03832532661783591
malecns_ge5,B,0.05,11,0.09611306061120017
malecns_ge5,B,0.1,11,0.18548181564364133
malecns_ge5,B,0.15,11,0.2716224307768847
malecns_ge5,B,0.2,11,0.35455329419191695
malecns_ge5,B,0.3,11,0.5081154230801159
malecns_ge5,B,0.4,11,0.6390048802343782
malecns_ge5,B,0.5,11,0.7479304687378021
malecns_ge5,B,0.7,11,0.9075750624214665
malecns_ge5,B,0.85,11,0.9765877333380764
malecns_ge5,B,0.95,11,0.9973281750139369
malecns_ge5,B,0.0,12,0.0
malecns_ge5,B,0.01,12,0.019354507758369183
malecns_ge5,B,0.02,12,0.03826723111027023
malecns_ge5,B,0.05,12,0.09728985961693674
malecns_ge5,B,0.1,12,0.18967088844814461
malecns_ge5,B,0.15,12,0.2775605985011894
malecns_ge5,B,0.2,12,0.36151333213888165
malecns_ge5,B,0.3,12,0.51331993581611
malecns_ge5,B,0.4,12,0.6430037189483107
malecns_ge5,B,0.5,12,0.7523967573011192
malecns_ge5,B,0.7,12,0.9111482314620862
malecns_ge5,B,0.85,12,0.9770388567116153
malecns_ge5,B,0.95,12,0.9974426052214344
malecns_ge5,B,0.0,13,0.0
malecns_ge5,B,0.01,13,0.01903086462865219
malecns_ge5,B,0.02,13,0.03940319720986434
malecns_ge5,B,0.05,13,0.098846034657308
malecns_ge5,B,0.1,13,0.19081480047079538
malecns_ge5,B,0.15,13,0.28054367409741976
malecns_ge5,B,0.2,13,0.3634732001901984
malecns_ge5,B,0.3,13,0.5095807716507653
malecns_ge5,B,0.4,13,0.6362271950475926
malecns_ge5,B,0.5,13,0.7488461667178805
malecns_ge5,B,0.7,13,0.9102772557670379
malecns_ge5,B,0.85,13,0.9776102165001026
malecns_ge5,B,0.95,13,0.9973749812928119
malecns_ge5,B,0.0,14,0.0
malecns_ge5,B,0.01,14,0.02013739849431556
malecns_ge5,B,0.02,14,0.040148330880851485
malecns_ge5,B,0.05,14,0.09907498422711984
malecns_ge5,B,0.1,14,0.19230640513502326
malecns_ge5,B,0.15,14,0.27689670715710685
malecns_ge5,B,0.2,14,0.360640562203143
malecns_ge5,B,0.3,14,0.5100103307029653
malecns_ge5,B,0.4,14,0.6359871791361323
malecns_ge5,B,0.5,14,0.7486458581329994
malecns_ge5,B,0.7,14,0.9077900481180806
malecns_ge5,B,0.85,14,0.9762065407740472
malecns_ge5,B,0.95,14,0.9972579767399763
malecns_ge5,B,0.0,15,0.0
malecns_ge5,B,0.01,15,0.019115361106373834
malecns_ge5,B,0.02,15,0.038165683773815524
malecns_ge5,B,0.05,15,0.09656510896596449
malecns_ge5,B,0.1,15,0.1851635775246992
malecns_ge5,B,0.15,15,0.27277874646343736
malecns_ge5,B,0.2,15,0.3574357139998617
malecns_ge5,B,0.3,15,0.5046558484205851
malecns_ge5,B,0.4,15,0.6312112893267608
malecns_ge5,B,0.5,15,0.7430569321152155
malecns_ge5,B,0.7,15,0.9064931352852689
malecns_ge5,B,0.85,15,0.9761171630701001
malecns_ge5,B,0.95,15,0.99729006132971
malecns_ge5,B,0.0,16,0.0
malecns_ge5,B,0.01,16,0.018829508474672414
malecns_ge5,B,0.02,16,0.0390570759219352
malecns_ge5,B,0.05,16,0.095902599521544
malecns_ge5,B,0.1,16,0.18884919307814038
malecns_ge5,B,0.15,16,0.2759256328913784
malecns_ge5,B,0.2,16,0.3570012848657882
malecns_ge5,B,0.3,16,0.5033645857742947
malecns_ge5,B,0.4,16,0.6353565648274596
malecns_ge5,B,0.5,16,0.7450006408559683
malecns_ge5,B,0.7,16,0.9107483163865071
malecns_ge5,B,0.85,16,0.9776191654148495
malecns_ge5,B,0.95,16,0.9975501482193259
malecns_ge5,B,0.0,17,0.0
malecns_ge5,B,0.01,17,0.020464240053089017
malecns_ge5,B,0.02,17,0.041139765877890595
malecns_ge5,B,0.05,17,0.09633235917208206
malecns_ge5,B,0.1,17,0.19098261212491469
malecns_ge5,B,0.15,17,0.27648204810368204
malecns_ge5,B,0.2,17,0.3570722521000445
malecns_ge5,B,0.3,17,0.5071191848673161
malecns_ge5,B,0.4,17,0.6381330018468085
malecns_ge5,B,0.5,17,0.7484048503742011
malecns_ge5,B,0.7,17,0.9088568412241086
malecns_ge5,B,0.85,17,0.975837450976413
malecns_ge5,B,0.95,17,0.9971049424967591
malecns_ge5,B,0.0,18,0.0
malecns_ge5,B,0.01,18,0.020053604110777043
malecns_ge5,B,0.02,18,0.038561107675493096
malecns_ge5,B,0.05,18,0.09716844190066434
malecns_ge5,B,0.1,18,0.18661777059888332
malecns_ge5,B,0.15,18,0.2721339453945246
malecns_ge5,B,0.2,18,0.35271101019974566
malecns_ge5,B,0.3,18,0.5083722892519711
malecns_ge5,B,0.4,18,0.6365377769966329
malecns_ge5,B,0.5,18,0.7484372135727376
malecns_ge5,B,0.7,18,0.9096499513309426
malecns_ge5,B,0.85,18,0.9770138264967693
malecns_ge5,B,0.95,18,0.9974293322980676
malecns_ge5,B,0.0,19,0.0
malecns_ge5,B,0.01,19,0.02032364290682995
malecns_ge5,B,0.02,19,0.04021781591627676
malecns_ge5,B,0.05,19,0.10012818122356984
malecns_ge5,B,0.1,19,0.1926546661385581
malecns_ge5,B,0.15,19,0.2822846559288828
malecns_ge5,B,0.2,19,0.36479100868322223
malecns_ge5,B,0.3,19,0.5140767933455201
malecns_ge5,B,0.4,19,0.6401604492493392
malecns_ge5,B,0.5,19,0.7476986996469057
malecns_ge5,B,0.7,19,0.9088724321727149
malecns_ge5,B,0.85,19,0.9773065551937244
malecns_ge5,B,0.95,19,0.9976309224834418
malecns_ge5,B,0.0,20,0.0
malecns_ge5,B,0.01,20,0.0196844585913822
malecns_ge5,B,0.02,20,0.04127316377268459
malecns_ge5,B,0.05,20,0.09964663376876212
malecns_ge5,B,0.1,20,0.19295312303249945
malecns_ge5,B,0.15,20,0.28195484997244724
malecns_ge5,B,0.2,20,0.3645894965083129
malecns_ge5,B,0.3,20,0.5112904712858468
malecns_ge5,B,0.4,20,0.637852944278206
malecns_ge5,B,0.5,20,0.7439462179807859
malecns_ge5,B,0.7,20,0.9070321875969802
malecns_ge5,B,0.85,20,0.9768228568789589
malecns_ge5,B,0.95,20,0.9973483128582052
malecns_ge5,B,0.0,21,0.0
malecns_ge5,B,0.01,21,0.019485999968951836
malecns_ge5,B,0.02,21,0.038496626454166606
malecns_ge5,B,0.05,21,0.09772573751678493
malecns_ge5,B,0.1,21,0.19073536352893308
malecns_ge5,B,0.15,21,0.279383703063374
malecns_ge5,B,0.2,21,0.35912522006891423
malecns_ge5,B,0.3,21,0.5080093065592949
malecns_ge5,B,0.4,21,0.6401977159628055
malecns_ge5,B,0.5,21,0.7508723548086225
malecns_ge5,B,0.7,21,0.9095064120757257
malecns_ge5,B,0.85,21,0.9775807062557071
malecns_ge5,B,0.95,21,0.9972552017963001
malecns_ge5,B,0.0,22,0.0
malecns_ge5,B,0.01,22,0.019624067347281227
malecns_ge5,B,0.02,22,0.04137973721194232
malecns_ge5,B,0.05,22,0.10433202029462302
malecns_ge5,B,0.1,22,0.19334509218502197
malecns_ge5,B,0.15,22,0.27989677789030976
malecns_ge5,B,0.2,22,0.3587566094784208
malecns_ge5,B,0.3,22,0.5103167446643154
malecns_ge5,B,0.4,22,0.6393253026463345
malecns_ge5,B,0.5,22,0.7494776502860181
malecns_ge5,B,0.7,22,0.908808017817501
malecns_ge5,B,0.85,22,0.9770859973210537
malecns_ge5,B,0.95,22,0.9973151249776124
malecns_ge5,B,0.0,23,0.0
malecns_ge5,B,0.01,23,0.01911631952065556
malecns_ge5,B,0.02,23,0.038243215031466465
malecns_ge5,B,0.05,23,0.09532737264287341
malecns_ge5,B,0.1,23,0.187981772431416
malecns_ge5,B,0.15,23,0.27189263673821934
malecns_ge5,B,0.2,23,0.35686083259610657
malecns_ge5,B,0.3,23,0.5095096372512272
malecns_ge5,B,0.4,23,0.6446728642860525
malecns_ge5,B,0.5,23,0.7518963201694797
malecns_ge5,B,0.7,23,0.9082341059723797
malecns_ge5,B,0.85,23,0.9760551001731821
malecns_ge5,B,0.95,23,0.9972842662666112
malecns_ge5,B,0.0,24,0.0
malecns_ge5,B,0.01,24,0.019572948204138362
malecns_ge5,B,0.02,24,0.0393204838284808
malecns_ge5,B,0.05,24,0.0983233868319071
malecns_ge5,B,0.1,24,0.19221492114852667
malecns_ge5,B,0.15,24,0.27688852720265583
malecns_ge5,B,0.2,24,0.3575489963390915
malecns_ge5,B,0.3,24,0.5096437818176128
malecns_ge5,B,0.4,24,0.6382809542654623
malecns_ge5,B,0.5,24,0.7465515000403815
malecns_ge5,B,0.7,24,0.9085459918106175
malecns_ge5,B,0.85,24,0.9774421373815326
malecns_ge5,B,0.95,24,0.9973807652115586
malecns_ge5,B,0.0,25,0.0
malecns_ge5,B,0.01,25,0.023610078911931433
malecns_ge5,B,0.02,25,0.04320117012130995
malecns_ge5,B,0.05,25,0.09947601373791032
malecns_ge5,B,0.1,25,0.19229475928706505
malecns_ge5,B,0.15,25,0.27919300091001437
malecns_ge5,B,0.2,25,0.36440567042020705
malecns_ge5,B,0.3,25,0.5138380590345529
malecns_ge5,B,0.4,25,0.6433072242337592
malecns_ge5,B,0.5,25,0.7504167848385904
malecns_ge5,B,0.7,25,0.9093839022129463
malecns_ge5,B,0.85,25,0.977452523917702
malecns_ge5,B,0.95,25,0.9973463291635292
malecns_ge5,B,0.0,26,0.0
malecns_ge5,B,0.01,26,0.019552743493757286
malecns_ge5,B,0.02,26,0.040929360509994975
malecns_ge5,B,0.05,26,0.09996968624781712
malecns_ge5,B,0.1,26,0.19263496292402213
malecns_ge5,B,0.15,26,0.2828494071165671
malecns_ge5,B,0.2,26,0.3628996338199927
malecns_ge5,B,0.3,26,0.5112518003840143
malecns_ge5,B,0.4,26,0.6394993774263413
malecns_ge5,B,0.5,26,0.7493223760280261
malecns_ge5,B,0.7,26,0.911619927309626
malecns_ge5,B,0.85,26,0.977810057022195
malecns_ge5,B,0.95,26,0.9975708209924957
malecns_ge5,B,0.0,27,0.0
malecns_ge5,B,0.01,27,0.019758523955525967
malecns_ge5,B,0.02,27,0.03907284518017525
malecns_ge5,B,0.05,27,0.09403665606983658
malecns_ge5,B,0.1,27,0.18555175759750325
malecns_ge5,B,0.15,27,0.27136434987064917
malecns_ge5,B,0.2,27,0.35280013158359425
malecns_ge5,B,0.3,27,0.5078409599762741
malecns_ge5,B,0.4,27,0.6370006242285949
malecns_ge5,B,0.5,27,0.7485763730975741
malecns_ge5,B,0.7,27,0.9088259713687552
malecns_ge5,B,0.85,27,0.9767022192673344
malecns_ge5,B,0.95,27,0.9972869297667663
malecns_ge5,B,0.0,28,0.0
malecns_ge5,B,0.01,28,0.018314884582792956
malecns_ge5,B,0.02,28,0.037490603500211425
malecns_ge5,B,0.05,28,0.0936069855741154
malecns_ge5,B,0.1,28,0.18815522312770455
malecns_ge5,B,0.15,28,0.27650245341240115
malecns_ge5,B,0.2,28,0.35947770478189994
malecns_ge5,B,0.3,28,0.5119573047388872
malecns_ge5,B,0.4,28,0.6397353590823366
malecns_ge5,B,0.5,28,0.7495377963543726
malecns_ge5,B,0.7,28,0.9100418201842961
malecns_ge5,B,0.85,28,0.9779569730161022
malecns_ge5,B,0.95,28,0.9974598789672097
malecns_ge5,B,0.0,29,0.0
malecns_ge5,B,0.01,29,0.01965881543716992
malecns_ge5,B,0.02,29,0.03835280859014685
malecns_ge5,B,0.05,29,0.09491785113577275
malecns_ge5,B,0.1,29,0.18683820588368075
malecns_ge5,B,0.15,29,0.27505225001627354
malecns_ge5,B,0.2,29,0.3554975885795176
malecns_ge5,B,0.3,29,0.5056588178220612
malecns_ge5,B,0.4,29,0.6356725183542186
malecns_ge5,B,0.5,29,0.7473929320579782
malecns_ge5,B,0.7,29,0.9091327976711335
malecns_ge5,B,0.85,29,0.9766048844959785
malecns_ge5,B,0.95,29,0.9973471538455855
malecns_ge5,B,0.0,30,0.0
malecns_ge5,B,0.01,30,0.01959011050639256
malecns_ge5,B,0.02,30,0.03820920246881724
malecns_ge5,B,0.05,30,0.0968035423794246
malecns_ge5,B,0.1,30,0.19114387089999146
malecns_ge5,B,0.15,30,0.2778669010190184
malecns_ge5,B,0.2,30,0.3585977467390483
malecns_ge5,B,0.3,30,0.5100973569486167
malecns_ge5,B,0.4,30,0.6401983623352281
malecns_ge5,B,0.5,30,0.7493853081844088
malecns_ge5,B,0.7,30,0.9093593400608889
malecns_ge5,B,0.85,30,0.9778870422065924
malecns_ge5,B,0.95,30,0.9973937706704746
malecns_ge5,B,0.0,31,0.0
malecns_ge5,B,0.01,31,0.01971432545504535
malecns_ge5,B,0.02,31,0.038922741901563696
malecns_ge5,B,0.05,31,0.09638069222719665
malecns_ge5,B,0.1,31,0.1917240904484087
malecns_ge5,B,0.15,31,0.2817563356282563
malecns_ge5,B,0.2,31,0.364404288520545
malecns_ge5,B,0.3,31,0.5135150176998501
malecns_ge5,B,0.4,31,0.6402689840945689
malecns_ge5,B,0.5,31,0.7465882206805943
malecns_ge5,B,0.7,31,0.9085451336955047
malecns_ge5,B,0.85,31,0.9766383509853741
malecns_ge5,B,0.95,31,0.9974105763534612
malecns_ge5,B,0.0,32,0.0
malecns_ge5,B,0.01,32,0.019737739738835004
malecns_ge5,B,0.02,32,0.039182271573573936
malecns_ge5,B,0.05,32,0.09989739283565933
malecns_ge5,B,0.1,32,0.18592230730526435
malecns_ge5,B,0.15,32,0.2724754417763268
malecns_ge5,B,0.2,32,0.35762620441053117
malecns_ge5,B,0.3,32,0.50780449565616
malecns_ge5,B,0.4,32,0.6384133603129183
malecns_ge5,B,0.5,32,0.7457741926248439
malecns_ge5,B,0.7,32,0.9055265076160335
malecns_ge5,B,0.85,32,0.9768146657801557
malecns_ge5,B,0.95,32,0.9975212397699444
malecns_ge5,B,0.0,33,0.0
malecns_ge5,B,0.01,33,0.01941240266759682
malecns_ge5,B,0.02,33,0.03873244094488013
malecns_ge5,B,0.05,33,0.0960957422880164
malecns_ge5,B,0.1,33,0.19055800116505286
malecns_ge5,B,0.15,33,0.27657558265096743
malecns_ge5,B,0.2,33,0.359236819610975
malecns_ge5,B,0.3,33,0.5076245812356459
malecns_ge5,B,0.4,33,0.6397846839847893
malecns_ge5,B,0.5,33,0.7527649444062323
malecns_ge5,B,0.7,33,0.911726032686095
malecns_ge5,B,0.85,33,0.9777240226238818
malecns_ge5,B,0.95,33,0.997525129148832
malecns_ge5,B,0.0,34,0.0
malecns_ge5,B,0.01,34,0.019278012925464758
malecns_ge5,B,0.02,34,0.038141901726406136
malecns_ge5,B,0.05,34,0.09553080164634623
malecns_ge5,B,0.1,34,0.18862298501894836
malecns_ge5,B,0.15,34,0.27614502060707724
malecns_ge5,B,0.2,34,0.36031846813836976
malecns_ge5,B,0.3,34,0.5126035657179268
malecns_ge5,B,0.4,34,0.6413202865511597
malecns_ge5,B,0.5,34,0.7502558269610207
malecns_ge5,B,0.7,34,0.9084330103688947
malecns_ge5,B,0.85,34,0.9763765701542371
malecns_ge5,B,0.95,34,0.9971663701656065
malecns_ge5,B,0.0,35,0.0
malecns_ge5,B,0.01,35,0.0185418727466329
malecns_ge5,B,0.02,35,0.03676557424043635
malecns_ge5,B,0.05,35,0.0958564730481478
malecns_ge5,B,0.1,35,0.19076776016052593
malecns_ge5,B,0.15,35,0.27792040505351345
malecns_ge5,B,0.2,35,0.36365487541834646
malecns_ge5,B,0.3,35,0.5094369314980413
malecns_ge5,B,0.4,35,0.6372739617528733
malecns_ge5,B,0.5,35,0.745032636290885
malecns_ge5,B,0.7,35,0.9076823602436115
malecns_ge5,B,0.85,35,0.976454781217367
malecns_ge5,B,0.95,35,0.9972565836959622
malecns_ge5,B,0.0,36,0.0
malecns_ge5,B,0.01,36,0.01965512665662048
malecns_ge5,B,0.02,36,0.03984578400968462
malecns_ge5,B,0.05,36,0.09685831687006057
malecns_ge5,B,0.1,36,0.18795326517871067
malecns_ge5,B,0.15,36,0.2789151722118344
malecns_ge5,B,0.2,36,0.3611352265603879
malecns_ge5,B,0.3,36,0.5106539504705541
malecns_ge5,B,0.4,36,0.6424058467461462
malecns_ge5,B,0.5,36,0.7543404214644635
malecns_ge5,B,0.7,36,0.9092246605656019
malecns_ge5,B,0.85,36,0.9774304803892223
malecns_ge5,B,0.95,36,0.9973330339514581
malecns_ge5,B,0.0,37,0.0
malecns_ge5,B,0.01,37,0.01971973046582021
malecns_ge5,B,0.02,37,0.037471000584844455
malecns_ge5,B,0.05,37,0.09700414071746069
malecns_ge5,B,0.1,37,0.18605334259741035
malecns_ge5,B,0.15,37,0.2715428266697407
malecns_ge5,B,0.2,37,0.35596178427808517
malecns_ge5,B,0.3,37,0.5093153466164873
malecns_ge5,B,0.4,37,0.6389611720853906
malecns_ge5,B,0.5,37,0.7496874092814911
malecns_ge5,B,0.7,37,0.9085866686958303
malecns_ge5,B,0.85,37,0.9762052368848501
malecns_ge5,B,0.95,37,0.9970810267171243
malecns_ge5,B,0.0,38,0.0
malecns_ge5,B,0.01,38,0.020646171601335632
malecns_ge5,B,0.02,38,0.040957611442601724
malecns_ge5,B,0.05,38,0.09909004024682466
malecns_ge5,B,0.1,38,0.19229883811993845
malecns_ge5,B,0.15,38,0.2811326308178937
malecns_ge5,B,0.2,38,0.3635679048944557
malecns_ge5,B,0.3,38,0.5119421484200134
malecns_ge5,B,0.4,38,0.6402779775867242
malecns_ge5,B,0.5,38,0.7517185788976276
malecns_ge5,B,0.7,38,0.9106934081636459
malecns_ge5,B,0.85,38,0.9776500909919633
malecns_ge5,B,0.95,38,0.9971774587959591
malecns_ge5,B,0.0,39,0.0
malecns_ge5,B,0.01,39,0.019788981469851114
malecns_ge5,B,0.02,39,0.040149122129851514
malecns_ge5,B,0.05,39,0.099658346482833
malecns_ge5,B,0.1,39,0.19609589719451076
malecns_ge5,B,0.15,39,0.2814157530833274
malecns_ge5,B,0.2,39,0.36199362028190063
malecns_ge5,B,0.3,39,0.5115124333468838
malecns_ge5,B,0.4,39,0.6409549078227791
malecns_ge5,B,0.5,39,0.7517042472608102
malecns_ge5,B,0.7,39,0.9131129807396285
malecns_ge5,B,0.85,39,0.9776919937559087
malecns_ge5,B,0.95,39,0.997112620955365
